bnum	seqid	name	start	stop	strand	length	PID	description	operon_id	type
4141	b4141	yjeH	4366734	4367990	-	419	1790584	putative transport	2415	ORF
4142	b4142	mopB	4368266	4368559	+	98	1790585	GroES, 10 Kd chaperone binds to Hsp60 in pres. Mg-ATP, suppressing its ATPase activity	2416	ORF
4143	b4143	mopA	4368603	4370249	+	549	1790586	GroEL, chaperone Hsp60, peptide-dependent ATPase, heat shock protein	2416	ORF
4144	b4144	yjeI	4370354	4370740	+	129	1790587	orf, hypothetical protein	2417	ORF
4145	b4145	yjeJ	4370943	4371812	-	290	1790588	orf, hypothetical protein	2418	ORF
4146	b4146	yjeK	4372207	4373235	-	343	1790589	orf, hypothetical protein	2419	ORF
4147	b4147	efp	4373277	4373843	+	189	1790590	elongation factor P (EF-P)	2420	ORF
4148	b4148	sugE	4374303	4374770	+	156	1790591	suppresses groEL, may be chaperone	2421	ORF
4149	b4149	blc	4374767	4375300	-	178	1790592	outer membrane lipoprotein (lipocalin)	2422	ORF
4150	b4150	ampC	4375389	4376522	-	378	1790593	beta-lactamase; penicillin resistance	2423	ORF
4151	b4151	frdD	4376585	4376944	-	120	1790594	fumarate reductase, anaerobic, membrane anchor polypeptide	2424	ORF
4152	b4152	frdC	4376955	4377350	-	132	1790595	fumarate reductase, anaerobic, membrane anchor polypeptide	2424	ORF
4153	b4153	frdB	4377361	4378095	-	245	1790596	fumarate reductase, anaerobic, iron-sulfur protein subunit	2424	ORF
4154	b4154	frdA	4378088	4379896	-	603	1790597	fumarate reductase, anaerobic, flavoprotein subunit	2424	ORF
4155	b4155	yjeA	4380191	4381198	+	336	1790599	putative lysyl-tRNA synthetase	2425	ORF
4156	b4156	yjeM	4381375	4382919	+	515	1790600	putative transport	2426	ORF
4157	b4157	yjeN	4382971	4383285	+	105	1790601	orf, hypothetical protein	2427	ORF
4158	b4158	yjeO	4383282	4383596	+	105	1790602	orf, hypothetical protein	2427	ORF
4159	b4159	yjeP	4383625	4386948	-	1108	2367355	putative periplasmic binding protein	2428	ORF
4160	b4160	psd	4386970	4387938	-	323	1790604	phosphatidylserine decarboxylase; phospholipid synthesis	2428	ORF
4161	b4161	yjeQ	4388035	4389048	-	338	1790605	orf, hypothetical protein	2429	ORF
4162	b4162	yjeR	4389113	4389727	+	205	1790606	orf, hypothetical protein	2430	ORF
4163	b4163	glyV	4389938	4390013	+	0	0	tRNA-Gly	0	tRNA
4164	b4164	glyX	4390050	4390125	+	0	0	tRNA-Gly	0	tRNA
4165	b4165	glyY	4390161	4390236	+	0	0	tRNA-Gly	0	tRNA
4166	b4166	yjeS	4390506	4391645	-	380	1790608	orf, hypothetical protein	2431	ORF
4167	b4167	yjeF	4391644	4393191	+	516	1790609	orf, hypothetical protein	2432	ORF
4168	b4168	yjeE	4393163	4393624	+	154	1790610	orf, hypothetical protein	2432	ORF
4169	b4169	amiB	4393643	4394980	+	446	1790611	N-acetylmuramoyl-l-alanine amidase II; a murein hydrolase	2433	ORF
4170	b4170	mutL	4394990	4396837	+	616	1790612	enzyme in methyl-directed mismatch repair	2433	ORF
4171	b4171	miaA	4396830	4397780	+	317	1790613	delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase	2433	ORF
4172	b4172	hfq	4397866	4398174	+	103	1790614	host factor I for bacteriophage Q beta replication, a growth-related protein	2433	ORF
4173	b4173	hflX	4398250	4399530	+	427	1790615	GTP - binding subunit of protease specific for phage lambda cII repressor	2433	ORF
4174	b4174	hflK	4399616	4400875	+	420	1790616	protease specific for phage lambda cII repressor	2433	ORF
4175	b4175	hflC	4400878	4401882	+	335	1790617	protease specific for phage lambda cII repressor	2433	ORF
4176	b4176	yjeT	4401964	4402161	+	66	1790619	orf, hypothetical protein	2434	ORF
4177	b4177	purA	4402265	4403563	+	433	1790620	adenylosuccinate synthetase	2435	ORF
4178	b4178	yjeB	4403768	4404193	+	142	1790621	orf, hypothetical protein	2436	ORF
4179	b4179	vacB	4404190	4406673	+	828	1790622	putative enzyme	2436	ORF
4180	b4180	yjfH	4406853	4407584	+	244	1790623	orf, hypothetical protein	2437	ORF
4181	b4181	yjfI	4407711	4408112	+	134	1790624	orf, hypothetical protein	2438	ORF
4182	b4182	yjfJ	4408131	4408829	+	233	1790625	putative alpha helical protein	2438	ORF
4183	b4183	yjfK	4408880	4409539	+	220	1790626	orf, hypothetical protein	2439	ORF
4184	b4184	yjfL	4409557	4409955	+	133	1790627	orf, hypothetical protein	2439	ORF
4185	b4185	yjfM	4409965	4410603	+	213	1790628	orf, hypothetical protein	2439	ORF
4186	b4186	yjfC	4410606	4411769	+	388	1790629	putative synthetase/amidase	2439	ORF
4187	b4187	aidB	4411838	4413478	+	547	1790630	putative acyl coenzyme A dehydrogenase	2440	ORF
4188	b4188	yjfN	4413595	4413897	-	101	1790631	orf, hypothetical protein	2441	ORF
4189	b4189	yjfO	4414019	4414447	-	143	1790633	orf, hypothetical protein	2442	ORF
4190	b4190	yjfP	4414530	4415279	+	250	1790634	orf, hypothetical protein	2443	ORF
4191	b4191	yjfQ	4415276	4416031	-	252	1790635	putative DEOR-type transcriptional regulator	2444	ORF
4192	b4192	yjfR	4416139	4417209	-	357	1790636	orf, hypothetical protein	2445	ORF
4193	b4193	sgaT	4417501	4418955	+	485	2367358	orf, hypothetical protein	2446	ORF
4194	b4194	sgaB	4418971	4419276	+	102	1790638	orf, hypothetical protein	2446	ORF
4195	b4195	ptxA	4419286	4419750	+	155	2367359	putative PTS system enzyme II A component	2446	ORF
4196	b4196	sgaH	4419764	4420414	+	217	1790640	probable hexulose-6-phosphate synthase	2446	ORF
4197	b4197	sgaU	4420424	4421278	+	285	1790641	putative hexulose-6-phosphate isomerase	2446	ORF
4198	b4198	sgaE	4421278	4421964	+	229	1790642	putative epimerase/aldolase	2446	ORF
4199	b4199	yjfY	4422094	4422369	-	92	1790643	orf, hypothetical protein	2447	ORF
4200	b4200	rpsF	4422696	4423091	+	132	1790644	30S ribosomal subunit protein S6	2448	ORF
4201	b4201	priB	4423098	4423412	+	105	1790645	primosomal replication protein N	2448	ORF
4202	b4202	rpsR	4423417	4423644	+	76	1790646	30S ribosomal subunit protein S18	2448	ORF
4203	b4203	rplI	4423686	4424135	+	150	1790647	50S ribosomal subunit protein L9	2448	ORF
4204	b4204	yjfZ	4424206	4425000	-	265	1790648	orf, hypothetical protein	2449	ORF
4205	b4205	ytfA	4425347	4425673	+	109	1790650	orf, hypothetical protein	2450	ORF
4206	b4206	ytfB	4425657	4426331	-	225	1790651	orf, hypothetical protein	2451	ORF
4207	b4207	fklB	4426354	4427133	+	260	1790652	FKBP-type 22KD peptidyl-prolyl cis-trans isomerase (rotamase)	2452	ORF
4208	b4208	cycA	4427442	4428854	+	471	1790653	transport of D-alanine, D-serine, and glycine	2453	ORF
4209	b4209	ytfE	4428899	4429561	-	221	1790654	orf, hypothetical protein	2454	ORF
4210	b4210	ytfF	4429669	4430643	-	325	1790655	putative transmembrane subunit	2455	ORF
4211	b4211	ytfG	4430742	4431602	-	287	1790656	putative oxidoreductase	2456	ORF
4212	b4212	ytfH	4431601	4432071	+	157	1790657	orf, hypothetical protein	2457	ORF
4213	b4213	cpdB	4432200	4434143	-	648	1790658	2':3'-cyclic-nucleotide 2'-phosphodiesterase	2458	ORF
4214	b4214	cysQ	4434333	4435073	+	247	1790659	affects pool of 3'-phosphoadenosine-5'-phosphosulfate in pathway of sulfite synthesis	2459	ORF
4215	b4215	ytfI	4435285	4435785	+	167	1790661	orf, hypothetical protein	2460	ORF
4216	b4216	ytfJ	4436285	4436839	-	185	1790662	orf, hypothetical protein	2461	ORF
4217	b4217	ytfK	4437125	4437370	+	82	1790663	orf, hypothetical protein	2462	ORF
4218	b4218	ytfL	4437449	4438792	-	448	1790664	putative transport protein	2463	ORF
4219	b4219	msrA	4439115	4439753	-	213	1790665	peptide methionine sulfoxide reductase	2464	ORF
4220	b4220	ytfM	4439959	4441692	+	578	1790666	orf, hypothetical protein	2465	ORF
4221	b4221	ytfN	4441689	4445468	+	1260	1790667	orf, hypothetical protein	2465	ORF
4222	b4222	ytfP	4445471	4445812	+	114	1790668	orf, hypothetical protein	2465	ORF
4223	b4223	yjfA	4445553	4445822	-	90	1790669	orf, hypothetical protein	2466	ORF
4224	b4224	chpS	4446018	4446275	+	86	1790671	suppressor of inhibitory function of ChpB, PemI-like, autoregulated	2467	ORF
4225	b4225	chpB	4446269	4446619	+	117	1790672	probable growth inhibitor, PemK-like, autoregulated	2467	ORF
4226	b4226	ppa	4446699	4447229	-	177	1790673	inorganic pyrophosphatase	2468	ORF
4227	b4227	ytfQ	4447539	4448495	+	319	1790674	putative LACI-type transcriptional regulator	2469	ORF
4228	b4228	ytfR	4448633	4449886	+	418	1790675	putative ATP-binding component of a transport system	2470	ORF
4229	b4229	ytfS	4449862	4450134	+	91	1790676	putative ATP-binding component of a transport system	2470	ORF
4230	b4230	ytfT	4450145	4451170	+	342	1790677	putative transport system permease protein	2470	ORF
4231	b4231	yjfF	4451181	4452152	+	324	1790678	putative transport system permease protein	2470	ORF
4232	b4232	fbp	4452185	4453183	-	333	1790679	fructose-bisphosphatase	2471	ORF
4233	b4233	yjfG	4453359	4454732	+	458	1790680	putative ligase	2472	ORF
4234	b4234	yjgA	4454888	4455439	-	184	1790681	putative alpha helix protein	2473	ORF
4235	b4235	pmbA	4455533	4456885	+	451	1790682	maturation of antibiotic MccB17, see tld genes	2474	ORF
4236	b4236	cybC	4457127	4457429	+	101	1790684	cytochrome b(562)	2475	ORF
4237	b4237	nrdG	4457474	4457938	-	155	1790685	anaerobic ribonucleotide reductase activating protein	2476	ORF
4238	b4238	nrdD	4458096	4460234	-	713	1790686	anaerobic ribonucleoside-triphosphate reductase	2477	ORF
4239	b4239	treC	4460628	4462283	-	552	1790687	trehalase 6-P hydrolase	2478	ORF
4240	b4240	treB	4462333	4463754	-	474	2367362	PTS system enzyme II, trehalose specific	2478	ORF
4241	b4241	treR	4463873	4464820	-	316	1790689	repressor of treA,B,C	2479	ORF
4242	b4242	mgtA	4465199	4467895	+	899	2367363	Mg2+ transport ATPase, P-type 1	2480	ORF
4243	b4243	yjgF	4468101	4468526	-	142	1790691	orf, hypothetical protein	2481	ORF
4244	b4244	pyrI	4468560	4469021	-	154	1790692	aspartate carbamoyltransferase, regulatory subunit	2482	ORF
4245	b4245	pyrB	4469034	4469969	-	312	2367364	aspartate carbamoyltransferase, catalytic subunit	2482	ORF
4246	b4246	pyrL	4469973	4470107	-	45	1790694	pyrBI operon leader peptide	2483	ORF
4247	b4247	yjgG	4470087	4470419	+	111	1790695	orf, hypothetical protein	2484	ORF
4248	b4248	yjgH	4470388	4470783	-	132	1790696	orf, hypothetical protein	2485	ORF
4249	b4249	yjgI	4470914	4471627	-	238	2367365	putative oxidoreductase	2486	ORF
4250	b4250	b4250	4471801	4471965	+	55	1790699	orf, hypothetical protein	2487	ORF
4251	b4251	yjgJ	4472037	4472291	+	85	1790700	orf, hypothetical protein	2488	ORF
4252	b4252	yjgK	4472427	4472888	+	154	1790701	orf, hypothetical protein	2489	ORF
4253	b4253	yjgL	4472975	4474825	+	617	1790702	orf, hypothetical protein	2490	ORF
4254	b4254	argI	4474870	4475874	-	335	1790703	ornithine carbamoyltransferase 1	2491	ORF
4255	b4255	yjgD	4476036	4476452	+	139	1790704	orf, hypothetical protein	2492	ORF
4256	b4256	b4256	4476597	4476890	-	98	1790705	orf, hypothetical protein	2493	ORF
4257	b4257	yjgN	4477310	4478491	+	394	2367367	orf, hypothetical protein	2494	ORF
4258	b4258	valS	4478550	4481405	-	952	1790708	valine tRNA synthetase	2495	ORF
4259	b4259	holC	4481405	4481848	-	148	1790709	DNA polymerase III, chi subunit	2495	ORF
4260	b4260	pepA	4482008	4483519	-	504	1790710	aminopeptidase A/I	2496	ORF
4261	b4261	yjgP	4483786	4484886	+	367	1790712	orf, hypothetical protein	2497	ORF
4262	b4262	yjgQ	4484883	4485968	+	362	1790713	orf, hypothetical protein	2497	ORF
4263	b4263	yjgR	4486129	4487631	-	501	1790714	orf, hypothetical protein	2498	ORF
4264	b4264	idnR	4487709	4488707	-	333	1790715	L-Idonate regulator	2499	ORF
4265	b4265	idnT	4488774	4490093	-	440	1790716	L-Idonate transporter	2500	ORF
4266	b4266	idnO	4490155	4490919	-	255	1790717	5-Keto-D-gluconate 5-reductase	2501	ORF
4267	b4267	idnD	4490943	4491974	-	344	1790718	L-Idonate 5-dehydrogenase	2501	ORF
4268	b4268	idnK	4492191	4492754	+	188	1790719	D-Gluconate kinase	2502	ORF
4269	b4269	yjgB	4492758	4493819	-	354	1790720	putative oxidoreductase	2503	ORF
4270	b4270	leuX	4493973	4494057	+	0	0	tRNA-Leu	0	tRNA
4271	b4271	intB	4494318	4495508	+	397	1790722	prophage P4 integrase	2504	ORF
4272	b4272	yi21_6	4495795	4496205	+	137	1790723	IS2 hypothetical protein	2505	ORF
4273	b4273	yi22_6	4496163	4497068	+	302	1790724	IS2 hypothetical protein	2505	ORF
4274	b4274	yjgW	4497167	4497502	+	112	1790725	orf, hypothetical protein	2506	ORF
4275	b4275	yjgX	4497611	4498057	-	149	1790726	orf, hypothetical protein	2507	ORF
4276	b4276	yjgY	4498000	4498449	-	150	1790727	orf, hypothetical protein	2507	ORF
4277	b4277	yjgZ	4498828	4499157	+	110	1790728	orf, hypothetical protein	2508	ORF
4278	b4278	yi41	4499671	4500999	-	443	1790729	IS4 hypothetical protein	2509	ORF
4279	b4279	yjhB	4501566	4502843	+	426	1790730	putative transport protein	2510	ORF
4280	b4280	yjhC	4502840	4503973	+	378	1790731	putative dehydrogenase	2510	ORF
4281	b4281	yjhD	4504194	4504568	-	125	1790733	orf, hypothetical protein	2511	ORF
4282	b4282	yjhE	4504474	4504677	+	68	1790734	orf, hypothetical protein	2512	ORF
4283	b4283	yi91b	4504729	4505031	+	101	1790735	IS911 hypothetical protein (IS911B)	2513	ORF
4284	b4284	tra8_3	4505034	4506185	-	384	1790736	IS30 transposase	2514	ORF
4285	b4285	b4285	4506526	4507122	+	199	1790737	putative transposase	2515	ORF
4286	b4286	b4286	4507288	4507701	+	138	1790738	orf, hypothetical protein	2516	ORF
4287	b4287	fecE	4508258	4509025	-	256	1790739	ATP-binding component of citrate-dependent iron(III) transport protein	2517	ORF
4288	b4288	fecD	4509026	4509982	-	319	1790740	citrate-dependent iron transport, membrane-bound protein	2517	ORF
4289	b4289	fecC	4509979	4510977	-	333	1790741	citrate-dependent iron(III) transport protein, cytosolic	2517	ORF
4290	b4290	fecB	4510974	4511882	-	303	1790742	citrate-dependent iron transport, periplasmic protein	2517	ORF
4291	b4291	fecA	4511921	4514245	-	775	1790743	outer membrane receptor; citrate-dependent iron transport, outer membrane receptor	2517	ORF
4292	b4292	fecR	4514332	4515285	-	318	1790745	regulator for fec operon, periplasmic	2517	ORF
4293	b4293	fecI	4515282	4515803	-	174	1790746	probable RNA polymerase sigma factor	2517	ORF
4294	b4294	insA_7	4516095	4516370	+	92	1790747	IS1 protein InsA	2518	ORF
4295	b4295	yjhU	4516906	4517706	-	267	1790748	orf, hypothetical protein	2519	ORF
4296	b4296	yjhF	4518239	4519588	-	450	2367370	putative transport system permease	2520	ORF
4297	b4297	yjhG	4519695	4521662	-	656	2367371	putative dehydratase	2521	ORF
4298	b4298	yjhH	4521673	4522632	-	320	1790751	putative lyase/synthase	2521	ORF
4299	b4299	yjhI	4522583	4523371	-	263	1790752	putative regulator	2521	ORF
4300	b4300	sgcR	4523674	4524456	-	261	1790753	putative DEOR-type transcriptional regulator	2522	ORF
4301	b4301	sgcE	4524473	4525105	-	211	1790754	putative epimerase	2522	ORF
4302	b4302	sgcA	4525117	4525548	-	144	1790755	putative PTS system enzyme II A component	2522	ORF
4303	b4303	sgcQ	4525679	4526485	-	269	1790757	putative nucleoside triphosphatase	2523	ORF
4304	b4304	sgcC	4526498	4527811	-	438	1790758	putative PTS system enzyme IIC component	2523	ORF
4305	b4305	sgcX	4528098	4529249	-	384	2367373	putative lyase/synthase	2524	ORF
4306	b4306	yjhP	4530005	4530751	-	249	1790760	putative methyltransferase	2525	ORF
4307	b4307	yjhQ	4530807	4531352	-	182	1790761	orf, hypothetical protein	2526	ORF
4308	b4308	yjhR	4532583	4533599	+	339	1790762	putative frameshift suppressor	2527	ORF
4309	b4309	yjhS	4534182	4535162	-	327	1790763	orf, hypothetical protein	2528	ORF
4310	b4310	yjhT	4535227	4536441	-	405	1790764	orf, hypothetical protein	2529	ORF
4311	b4311	yjhA	4536353	4537078	-	242	1790765	orf, hypothetical protein	2529	ORF
4312	b4312	fimB	4538525	4539127	+	201	1790767	recombinase involved in phase variation; regulator for fimA	2530	ORF
4313	b4313	fimE	4539605	4540201	+	199	1790768	recombinase involved in phase variation; regulator for fimA	2530	ORF
4314	b4314	fimA	4540683	4541231	+	183	1790769	major type 1 subunit fimbrin (pilin)	2530	ORF
4315	b4315	fimI	4541188	4541835	+	216	1790770	fimbrial protein	2530	ORF
4316	b4316	fimC	4541872	4542597	+	242	1790771	periplasmic chaperone, required for type 1 fimbriae	2530	ORF
4317	b4317	fimD	4542665	4545301	+	879	1790772	outer membrane protein; export and assembly of type 1 fimbriae, interrupted	2530	ORF
4318	b4318	fimF	4545311	4545841	+	177	1790773	fimbrial morphology	2530	ORF
4319	b4319	fimG	4545854	4546357	+	168	1790774	fimbrial morphology	2530	ORF
4320	b4320	fimH	4546377	4547279	+	301	1790775	minor fimbrial subunit, D-mannose specific adhesin	2530	ORF
4321	b4321	gntP	4547522	4548865	-	448	1790776	gluconate transport system permease 3	2531	ORF
4322	b4322	uxuA	4549205	4550389	+	395	1790778	mannonate hydrolase	2532	ORF
4323	b4323	uxuB	4550470	4551930	+	487	1790779	D-mannonate oxidoreductase	2532	ORF
4324	b4324	uxuR	4552145	4552918	+	258	1790780	regulator for uxu operon	2533	ORF
4325	b4325	yjiC	4553059	4553889	-	277	1790781	orf, hypothetical protein	2534	ORF
4326	b4326	yjiD	4554553	4554954	+	134	1790782	orf, hypothetical protein	2535	ORF
4327	b4327	yjiE	4554947	4555858	-	304	1790783	putative transcriptional regulator LYSR-type	2536	ORF
4328	b4328	iadA	4555923	4557095	-	391	1790784	isoaspartyl dipeptidase	2537	ORF
4329	b4329	yjiG	4557108	4557569	-	154	1790785	orf, hypothetical protein	2537	ORF
4330	b4330	yjiH	4557566	4558261	-	232	1790786	orf, hypothetical protein	2537	ORF
4331	b4331	kptA	4558397	4559053	+	219	1790787	2'-phosphotransferase	2538	ORF
4332	b4332	yjiJ	4559066	4560244	-	393	1790788	putative transport protein	2539	ORF
4333	b4333	yjiK	4560312	4561283	-	324	1790790	orf, hypothetical protein	2540	ORF
4334	b4334	yjiL	4561491	4562264	-	258	1790791	putative enzyme	2541	ORF
4335	b4335	yjiM	4562268	4563440	-	391	1790792	orf, hypothetical protein	2541	ORF
4336	b4336	yjiN	4563535	4564815	-	427	1790793	orf, hypothetical protein	2542	ORF
4337	b4337	yjiO	4564856	4566088	-	411	1790794	putative transport protein	2542	ORF
4338	b4338	yjiP	4566567	4566878	+	104	1790795	orf, hypothetical protein	2543	ORF
4339	b4339	yjiQ	4566927	4567487	+	187	1790796	orf, hypothetical protein	2543	ORF
4340	b4340	yjiR	4567731	4569143	-	471	1790797	putative regulator	2544	ORF
4341	b4341	yjiS	4569320	4569484	+	55	1790798	orf, hypothetical protein	2545	ORF
4342	b4342	yjiT	4569935	4571500	+	522	1790799	orf, hypothetical protein	2546	ORF
4343	b4343	yjiU	4571704	4573245	+	514	2367376	orf, hypothetical protein	2547	ORF
4344	b4344	mcrD	4573163	4574425	+	421	1790803	inhibits McrE 5-methylcytosine restriction system	2547	ORF
4345	b4345	mcrC	4574482	4575528	-	349	1790804	component of McrBC 5-methylcytosine restriction system, expands range of sequences restricted	2548	ORF
4346	b4346	mcrB	4575528	4576925	-	466	1790805	component of McrBC 5-methylcytosine restriction system	2548	ORF
4347	b4347	yjiW	4577069	4577467	-	133	1790806	orf, hypothetical protein	2549	ORF
4348	b4348	hsdS	4577638	4579032	-	465	1790807	specificity determinant for hsdM and hsdR	2550	ORF
4349	b4349	hsdM	4579029	4580618	-	530	1790808	host modification; DNA methylase M	2550	ORF
4350	b4350	hsdR	4580819	4584385	-	1189	1790809	host restriction; endonuclease R	2551	ORF
4351	b4351	mrr	4584519	4585433	+	305	1790811	restriction of methylated adenine	2552	ORF
4352	b4352	yjiA	4585479	4586333	-	285	1790812	orf, hypothetical protein	2553	ORF
4353	b4353	yjiX	4586446	4586649	-	68	1790813	orf, hypothetical protein	2554	ORF
4354	b4354	yjiY	4586699	4588864	-	722	1790814	putative carbon starvation protein	2554	ORF
4355	b4355	tsr	4589227	4590882	+	552	2367378	methyl-accepting chemotaxis protein I, serine sensor receptor	2555	ORF
4356	b4356	yjiZ	4590931	4592292	-	454	2367379	putative transport protein, cryptic, orf, joins former yjiZ and yjjL	2556	ORF
4357	b4357	yjjM	4592507	4593313	-	269	1790818	orf, hypothetical protein	2557	ORF
4358	b4358	yjjN	4593544	4594581	+	346	1790819	putative oxidoreductase	2558	ORF
4359	b4359	mdoB	4594719	4596971	-	751	1790821	phosphoglycerol transferase I	2559	ORF
4360	b4360	yjjA	4597264	4597761	-	166	1790822	putative glycoprotein/receptor	2560	ORF
4361	b4361	dnaC	4597807	4598544	-	246	1790823	chromosome replication; initiation and chain elongation	2561	ORF
4362	b4362	dnaT	4598547	4599086	-	180	1790824	DNA biosynthesis; primosomal protein i	2561	ORF
